Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas1136 Pavardė1136 2 4 5 8 8 3
Vardas1139 Pavardė1139 2 2 3 5 9 4
Vardas1141 Pavardė1141 3 3 7 8 9 4
Vardas1143 Pavardė1143 5 5 6 7 10 4
Vardas1149 Pavardė1149 2 3 4 8 10 4
Vardas115 Pavardė115 2 3 5 8 10 3
Vardas1150 Pavardė1150 2 7 8 10 10 3
Vardas1152 Pavardė1152 4 5 5 9 9 3
Vardas1156 Pavardė1156 2 2 8 10 10 4
Vardas1159 Pavardė1159 2 5 7 10 10 3
Vardas1162 Pavardė1162 5 7 7 7 10 4
Vardas1165 Pavardė1165 3 4 4 5 5 4
Vardas1172 Pavardė1172 4 5 5 7 7 3
Vardas1173 Pavardė1173 2 3 3 3 7 4
Vardas1176 Pavardė1176 2 4 6 7 10 3
Vardas1178 Pavardė1178 3 3 5 8 10 3
Vardas1180 Pavardė1180 7 8 9 9 10 2
Vardas1182 Pavardė1182 3 3 3 8 10 4
Vardas1186 Pavardė1186 2 3 5 6 7 3
Vardas1188 Pavardė1188 3 4 5 6 10 4
Vardas1191 Pavardė1191 2 2 3 4 9 5
Vardas1194 Pavardė1194 5 5 8 10 10 2
Vardas1195 Pavardė1195 2 3 5 6 9 3
Vardas1198 Pavardė1198 2 4 5 6 8 4
Vardas1200 Pavardė1200 2 2 6 7 10 2
Vardas1202 Pavardė1202 4 4 5 6 10 2
Vardas1206 Pavardė1206 4 6 9 10 10 2
Vardas1207 Pavardė1207 3 3 5 5 7 3
Vardas121 Pavardė121 2 4 4 5 7 4
Vardas1210 Pavardė1210 4 5 6 7 10 4
Vardas1213 Pavardė1213 2 6 7 8 10 4
Vardas1215 Pavardė1215 2 6 6 9 9 2
Vardas1216 Pavardė1216 6 7 7 8 8 2
Vardas1218 Pavardė1218 3 4 4 5 9 2
Vardas1220 Pavardė1220 3 3 7 8 10 4
Vardas1222 Pavardė1222 2 3 4 8 9 3
Vardas1223 Pavardė1223 2 3 4 5 10 5
Vardas1226 Pavardė1226 2 3 6 8 9 2
Vardas123 Pavardė123 2 2 3 3 9 4
Vardas1237 Pavardė1237 3 4 4 4 6 3
Vardas1239 Pavardė1239 3 5 5 7 10 3
Vardas1240 Pavardė1240 2 3 8 10 10 2
Vardas1242 Pavardė1242 5 6 6 8 8 4
Vardas1244 Pavardė1244 4 4 5 6 10 2
Vardas1245 Pavardė1245 4 5 6 6 10 3
Vardas1249 Pavardė1249 2 5 7 10 10 2
Vardas125 Pavardė125 2 4 4 5 9 5
Vardas1252 Pavardė1252 4 6 7 9 10 2
Vardas1257 Pavardė1257 3 5 6 9 10 3
Vardas1260 Pavardė1260 2 4 4 5 6 4
Vardas1261 Pavardė1261 2 5 6 8 10 2
Vardas1262 Pavardė1262 2 6 6 7 9 2
Vardas1265 Pavardė1265 2 2 3 7 7 4
Vardas1269 Pavardė1269 3 6 7 9 10 4
Vardas1270 Pavardė1270 2 3 3 5 9 5
Vardas1272 Pavardė1272 4 5 5 6 7 2
Vardas1273 Pavardė1273 3 7 7 8 10 3
Vardas1276 Pavardė1276 2 5 5 8 9 4
Vardas1279 Pavardė1279 4 8 10 10 10 3
Vardas1281 Pavardė1281 3 4 7 8 10 3
Vardas1285 Pavardė1285 3 5 5 9 9 2
Vardas1288 Pavardė1288 2 2 6 10 10 3
Vardas1290 Pavardė1290 4 6 6 8 8 4
Vardas1293 Pavardė1293 7 7 8 8 9 3
Vardas1294 Pavardė1294 2 4 5 6 7 5
Vardas1296 Pavardė1296 3 3 7 8 9 3
Vardas1297 Pavardė1297 2 2 3 7 10 2
Vardas130 Pavardė130 3 4 7 8 10 2
Vardas1300 Pavardė1300 4 4 5 6 8 3
Vardas1304 Pavardė1304 2 4 5 8 8 3
Vardas1307 Pavardė1307 3 3 5 5 10 3
Vardas1309 Pavardė1309 3 6 8 9 9 2
Vardas1310 Pavardė1310 2 3 6 6 10 3
Vardas1311 Pavardė1311 3 3 4 8 9 3
Vardas1312 Pavardė1312 2 3 7 8 9 2
Vardas1313 Pavardė1313 2 5 6 8 9 4
Vardas1315 Pavardė1315 2 6 8 8 9 3
Vardas1316 Pavardė1316 3 3 8 9 9 4
Vardas1318 Pavardė1318 2 4 6 6 8 4
Vardas1319 Pavardė1319 2 2 5 6 7 4
Vardas132 Pavardė132 5 6 7 8 8 4
Vardas1320 Pavardė1320 2 5 7 7 7 2
Vardas1322 Pavardė1322 2 5 7 7 7 2
Vardas1323 Pavardė1323 3 5 6 7 8 2
Vardas1324 Pavardė1324 3 6 7 7 10 2
Vardas1325 Pavardė1325 7 8 8 8 9 3
Vardas1327 Pavardė1327 2 3 4 6 9 3
Vardas1328 Pavardė1328 5 6 7 8 10 2
Vardas1331 Pavardė1331 2 3 4 9 9 4
Vardas1335 Pavardė1335 5 5 8 8 9 2
Vardas1338 Pavardė1338 2 2 4 5 10 2
Vardas134 Pavardė134 3 4 4 5 8 3
Vardas1343 Pavardė1343 2 4 4 5 9 2
Vardas1345 Pavardė1345 5 6 7 8 8 3
Vardas135 Pavardė135 4 8 9 10 10 2
Vardas1350 Pavardė1350 2 3 3 5 7 3
Vardas1351 Pavardė1351 2 4 7 7 9 2
Vardas1355 Pavardė1355 2 5 5 6 6 2
Vardas1359 Pavardė1359 5 6 8 9 10 3
Vardas1361 Pavardė1361 7 9 10 10 10 3
Vardas1362 Pavardė1362 2 4 5 7 8 4
Vardas1365 Pavardė1365 4 6 7 7 8 3
Vardas1371 Pavardė1371 3 3 4 7 8 4
Vardas1373 Pavardė1373 2 7 7 7 8 2
Vardas1374 Pavardė1374 2 2 6 10 10 3
Vardas1376 Pavardė1376 2 6 8 10 10 3
Vardas1378 Pavardė1378 4 5 6 8 8 4
Vardas1382 Pavardė1382 2 4 6 8 9 2
Vardas1383 Pavardė1383 3 4 5 8 9 3
Vardas1385 Pavardė1385 3 6 8 9 9 4
Vardas1387 Pavardė1387 4 5 6 9 10 3
Vardas1388 Pavardė1388 2 4 8 8 8 2
Vardas139 Pavardė139 2 3 3 5 9 4
Vardas1392 Pavardė1392 2 2 4 4 5 3
Vardas1393 Pavardė1393 3 4 5 8 10 4
Vardas1397 Pavardė1397 2 2 4 7 9 5
Vardas1399 Pavardė1399 3 4 4 9 10 2
Vardas1400 Pavardė1400 2 2 6 6 7 2
Vardas1408 Pavardė1408 2 2 3 6 10 5
Vardas141 Pavardė141 3 5 6 7 10 4
Vardas1411 Pavardė1411 3 4 6 6 9 2
Vardas1413 Pavardė1413 2 3 4 4 6 3
Vardas1419 Pavardė1419 6 6 8 10 10 2
Vardas142 Pavardė142 4 5 5 10 10 3
Vardas1421 Pavardė1421 3 4 6 6 7 2
Vardas1425 Pavardė1425 2 2 4 6 7 2
Vardas1426 Pavardė1426 2 3 5 6 7 5
Vardas1428 Pavardė1428 2 2 4 4 9 5
Vardas143 Pavardė143 2 6 7 9 9 3
Vardas1430 Pavardė1430 3 5 7 8 10 2
Vardas1432 Pavardė1432 2 2 4 5 7 5
Vardas1434 Pavardė1434 2 4 5 6 9 2
Vardas1435 Pavardė1435 2 3 6 9 10 2
Vardas1437 Pavardė1437 3 4 4 5 7 3
Vardas1438 Pavardė1438 2 6 7 8 10 3
Vardas144 Pavardė144 2 7 7 7 9 4
Vardas1443 Pavardė1443 2 5 7 9 10 2
Vardas1444 Pavardė1444 2 3 4 4 5 4
Vardas1445 Pavardė1445 3 4 4 6 8 4
Vardas1449 Pavardė1449 2 2 2 7 9 2
Vardas1452 Pavardė1452 2 4 5 6 6 2
Vardas1453 Pavardė1453 4 5 7 8 10 4
Vardas1454 Pavardė1454 2 3 9 10 10 3
Vardas1455 Pavardė1455 2 3 3 3 7 5
Vardas1458 Pavardė1458 2 2 6 7 9 2
Vardas146 Pavardė146 3 5 5 5 9 4
Vardas1462 Pavardė1462 2 6 7 8 10 2
Vardas1463 Pavardė1463 2 5 9 10 10 3
Vardas1464 Pavardė1464 5 8 8 8 8 2
Vardas1465 Pavardė1465 6 6 6 7 7 2
Vardas147 Pavardė147 5 6 9 10 10 2
Vardas1471 Pavardė1471 2 2 6 6 7 4
Vardas1472 Pavardė1472 2 2 5 9 9 4
Vardas1473 Pavardė1473 3 3 9 10 10 4
Vardas1476 Pavardė1476 2 3 6 8 10 4
Vardas1477 Pavardė1477 2 3 3 6 8 2
Vardas1480 Pavardė1480 5 6 7 9 10 3
Vardas1483 Pavardė1483 2 4 4 5 8 4
Vardas1484 Pavardė1484 2 3 3 5 7 5
Vardas1485 Pavardė1485 2 6 6 7 7 2
Vardas1493 Pavardė1493 4 6 7 8 9 4
Vardas1499 Pavardė1499 2 2 4 8 8 2
Vardas15 Pavardė15 5 6 9 10 10 2
Vardas1501 Pavardė1501 5 6 8 8 10 2
Vardas1507 Pavardė1507 5 5 7 7 8 3
Vardas151 Pavardė151 2 2 2 6 10 5
Vardas1513 Pavardė1513 5 7 8 9 10 2
Vardas1515 Pavardė1515 5 6 6 9 10 2
Vardas1516 Pavardė1516 4 4 5 5 8 4
Vardas1518 Pavardė1518 2 2 2 5 6 5
Vardas1523 Pavardė1523 4 6 8 9 10 2
Vardas1525 Pavardė1525 4 7 8 8 9 2
Vardas1527 Pavardė1527 3 5 5 7 9 3
Vardas1528 Pavardė1528 2 3 7 8 9 2
Vardas1529 Pavardė1529 3 4 5 6 10 2
Vardas1533 Pavardė1533 2 3 5 5 8 5
Vardas1534 Pavardė1534 2 4 5 8 10 3
Vardas1536 Pavardė1536 2 4 7 8 9 2
Vardas1537 Pavardė1537 3 4 6 6 10 3
Vardas1543 Pavardė1543 2 5 6 6 9 3
Vardas1545 Pavardė1545 5 6 6 7 10 3
Vardas1552 Pavardė1552 4 4 6 6 9 4
Vardas1554 Pavardė1554 2 3 3 8 9 4
Vardas1555 Pavardė1555 2 7 7 9 10 3
Vardas1558 Pavardė1558 2 3 5 7 9 3
Vardas1559 Pavardė1559 2 2 5 7 7 4
Vardas1565 Pavardė1565 2 3 3 6 8 2
Vardas1569 Pavardė1569 3 4 5 8 10 3
Vardas157 Pavardė157 4 4 5 9 10 2
Vardas1571 Pavardė1571 4 5 6 8 10 3
Vardas1573 Pavardė1573 2 3 7 9 10 2
Vardas1579 Pavardė1579 4 6 7 9 9 4
Vardas1581 Pavardė1581 3 6 7 8 9 3
Vardas1583 Pavardė1583 3 4 5 8 9 2
Vardas1584 Pavardė1584 5 9 9 9 10 2
Vardas1588 Pavardė1588 3 3 4 5 9 4
Vardas1592 Pavardė1592 3 3 8 8 10 3
Vardas1593 Pavardė1593 2 6 6 9 10 4
Vardas1595 Pavardė1595 5 7 8 9 10 3
Vardas1598 Pavardė1598 2 2 5 8 10 4
Vardas160 Pavardė160 3 4 5 7 8 3
Vardas1601 Pavardė1601 3 3 4 4 9 5
Vardas1604 Pavardė1604 3 3 8 9 10 2
Vardas1607 Pavardė1607 2 3 9 9 10 3
Vardas1608 Pavardė1608 4 8 9 9 10 2
Vardas1610 Pavardė1610 2 4 4 5 6 2
Vardas1612 Pavardė1612 3 3 4 6 9 4
Vardas1616 Pavardė1616 2 7 7 9 10 2
Vardas1619 Pavardė1619 3 6 7 9 10 4
Vardas1620 Pavardė1620 2 4 6 7 9 2
Vardas1628 Pavardė1628 2 3 4 9 10 2
Vardas1630 Pavardė1630 2 5 8 8 9 4
Vardas1631 Pavardė1631 3 4 6 7 8 3
Vardas1634 Pavardė1634 2 7 10 10 10 3
Vardas1637 Pavardė1637 4 5 6 6 8 3
Vardas1640 Pavardė1640 4 5 7 7 9 2
Vardas1644 Pavardė1644 2 3 4 4 7 4
Vardas1649 Pavardė1649 3 5 6 8 10 3
Vardas165 Pavardė165 4 5 7 9 10 2
Vardas1650 Pavardė1650 4 4 4 6 10 4
Vardas1652 Pavardė1652 3 3 4 8 10 2
Vardas1653 Pavardė1653 2 2 3 3 8 2
Vardas1657 Pavardė1657 5 8 10 10 10 2
Vardas1659 Pavardė1659 2 2 6 7 9 3
Vardas166 Pavardė166 2 2 6 8 10 2
Vardas1663 Pavardė1663 3 8 8 9 9 3
Vardas1669 Pavardė1669 3 4 6 6 7 3
Vardas167 Pavardė167 3 3 3 4 10 5
Vardas1674 Pavardė1674 3 4 6 7 9 4
Vardas1676 Pavardė1676 2 6 6 7 7 3
Vardas1680 Pavardė1680 4 5 6 7 7 3
Vardas1681 Pavardė1681 3 4 5 8 10 4
Vardas1685 Pavardė1685 2 3 6 6 10 4
Vardas1687 Pavardė1687 3 3 4 6 7 2
Vardas1690 Pavardė1690 2 2 3 7 8 4
Vardas1698 Pavardė1698 4 5 6 9 9 4
Vardas17 Pavardė17 2 4 6 6 10 3
Vardas1708 Pavardė1708 3 3 7 8 10 4
Vardas171 Pavardė171 2 4 6 7 7 2
Vardas1710 Pavardė1710 2 2 3 4 9 2
Vardas1714 Pavardė1714 5 7 8 8 9 3
Vardas1726 Pavardė1726 3 4 4 7 9 2
Vardas1728 Pavardė1728 2 2 4 6 7 4
Vardas1734 Pavardė1734 4 5 9 9 10 2
Vardas174 Pavardė174 3 4 5 8 10 4
Vardas1740 Pavardė1740 2 4 6 6 9 4
Vardas1742 Pavardė1742 3 6 6 7 9 2
Vardas1744 Pavardė1744 2 3 3 5 7 3
Vardas1746 Pavardė1746 2 4 5 6 8 3
Vardas1747 Pavardė1747 4 7 7 8 9 2
Vardas1755 Pavardė1755 3 4 4 6 7 4
Vardas1756 Pavardė1756 4 5 7 9 10 2
Vardas1758 Pavardė1758 3 4 7 8 9 4
Vardas176 Pavardė176 2 2 7 8 10 3
Vardas1762 Pavardė1762 2 2 3 7 7 4
Vardas1764 Pavardė1764 3 5 8 8 10 3
Vardas1767 Pavardė1767 2 2 4 7 8 5
Vardas177 Pavardė177 3 3 4 6 9 3
Vardas1774 Pavardė1774 2 5 5 6 8 2
Vardas1776 Pavardė1776 3 4 5 8 8 2
Vardas1777 Pavardė1777 2 2 5 6 9 4
Vardas178 Pavardė178 4 5 7 8 8 2
Vardas1780 Pavardė1780 5 5 6 7 9 2
Vardas1785 Pavardė1785 2 5 5 10 10 4
Vardas1787 Pavardė1787 2 7 8 8 10 3
Vardas1789 Pavardė1789 2 2 3 7 10 5
Vardas179 Pavardė179 3 7 7 9 10 2
Vardas1794 Pavardė1794 2 4 4 6 7 5
Vardas1795 Pavardė1795 4 4 5 8 9 4
Vardas1796 Pavardė1796 2 5 6 6 6 4
Vardas1800 Pavardė1800 3 7 8 8 9 3
Vardas1804 Pavardė1804 4 4 4 7 7 4
Vardas1811 Pavardė1811 4 6 7 8 9 2
Vardas1813 Pavardė1813 2 8 8 9 10 3
Vardas1814 Pavardė1814 4 7 8 10 10 2
Vardas1816 Pavardė1816 3 4 5 5 10 4
Vardas1818 Pavardė1818 2 3 6 7 10 2
Vardas1819 Pavardė1819 2 3 4 9 10 4
Vardas1820 Pavardė1820 2 2 3 6 9 4
Vardas1825 Pavardė1825 2 2 2 2 3 6
Vardas184 Pavardė184 3 5 5 6 10 2
Vardas1840 Pavardė1840 2 10 10 10 10 2
Vardas1841 Pavardė1841 3 6 7 9 10 2
Vardas1848 Pavardė1848 3 5 7 7 8 4
Vardas1849 Pavardė1849 2 3 4 4 8 5
Vardas185 Pavardė185 2 3 4 6 9 3
Vardas1854 Pavardė1854 3 4 4 5 10 4
Vardas186 Pavardė186 5 5 6 6 8 3
Vardas1862 Pavardė1862 2 3 3 4 9 4
Vardas1867 Pavardė1867 3 3 4 6 9 4
Vardas1868 Pavardė1868 4 7 7 7 10 3
Vardas1869 Pavardė1869 3 3 5 10 10 4
Vardas187 Pavardė187 3 3 4 6 7 3
Vardas1870 Pavardė1870 6 7 9 9 9 3
Vardas1871 Pavardė1871 4 5 6 7 10 2
Vardas1873 Pavardė1873 2 5 6 8 10 4
Vardas1874 Pavardė1874 3 3 3 8 9 2
Vardas1876 Pavardė1876 5 5 5 7 9 4
Vardas188 Pavardė188 2 2 5 5 10 3
Vardas1881 Pavardė1881 2 6 6 7 8 3
Vardas1883 Pavardė1883 2 3 6 7 9 2
Vardas1886 Pavardė1886 3 4 9 9 9 2
Vardas1887 Pavardė1887 2 3 5 8 10 2
Vardas189 Pavardė189 3 3 5 6 7 3
Vardas1891 Pavardė1891 2 3 6 7 9 3
Vardas1893 Pavardė1893 2 3 4 9 10 3
Vardas1896 Pavardė1896 2 2 3 4 6 2
Vardas1898 Pavardė1898 4 6 7 7 7 3
Vardas19 Pavardė19 2 2 4 7 9 5
Vardas190 Pavardė190 2 5 8 9 10 4
Vardas1904 Pavardė1904 7 8 8 9 10 3
Vardas1905 Pavardė1905 2 7 8 9 10 4
Vardas1908 Pavardė1908 2 2 4 7 8 3
Vardas1909 Pavardė1909 2 3 3 4 5 5
Vardas1912 Pavardė1912 2 3 5 7 9 3
Vardas1914 Pavardė1914 4 6 7 9 9 4
Vardas1916 Pavardė1916 4 6 7 8 10 3
Vardas1917 Pavardė1917 2 2 3 7 10 4
Vardas1920 Pavardė1920 5 5 6 8 9 2
Vardas1922 Pavardė1922 3 6 6 8 9 3
Vardas1926 Pavardė1926 4 6 6 6 8 4
Vardas1930 Pavardė1930 3 4 4 6 7 3
Vardas1931 Pavardė1931 5 8 8 8 9 2
Vardas1940 Pavardė1940 2 4 5 5 6 5
Vardas1945 Pavardė1945 2 2 5 5 7 5
Vardas1946 Pavardė1946 4 5 5 8 9 2
Vardas1947 Pavardė1947 2 6 6 6 9 2
Vardas1949 Pavardė1949 3 4 6 6 8 4
Vardas1951 Pavardė1951 2 2 3 6 8 2
Vardas1953 Pavardė1953 2 3 6 8 9 2
Vardas1955 Pavardė1955 2 6 7 8 8 3
Vardas196 Pavardė196 2 5 5 6 8 4
Vardas1962 Pavardė1962 2 4 5 8 10 3
Vardas1964 Pavardė1964 2 3 4 6 10 4
Vardas1966 Pavardė1966 2 4 6 6 8 4
Vardas1971 Pavardė1971 2 4 6 9 10 2
Vardas1975 Pavardė1975 3 3 5 7 8 2
Vardas1979 Pavardė1979 4 5 7 7 9 3
Vardas198 Pavardė198 3 3 8 10 10 3
Vardas1980 Pavardė1980 3 4 5 5 5 5
Vardas1984 Pavardė1984 2 3 8 8 9 4
Vardas199 Pavardė199 2 3 4 4 4 4
Vardas1991 Pavardė1991 6 8 9 10 10 2
Vardas1992 Pavardė1992 4 4 4 7 9 4
Vardas1993 Pavardė1993 2 2 4 4 9 5
Vardas1995 Pavardė1995 3 3 4 9 10 3
Vardas1997 Pavardė1997 2 3 4 5 10 4
Vardas1998 Pavardė1998 2 3 7 8 9 4
Vardas2000 Pavardė2000 2 4 5 8 10 2
Vardas2002 Pavardė2002 4 4 7 8 10 4
Vardas2004 Pavardė2004 6 6 6 7 8 3
Vardas2007 Pavardė2007 3 5 6 6 7 3
Vardas201 Pavardė201 6 8 8 9 9 3
Vardas2010 Pavardė2010 2 2 3 6 7 4
Vardas2013 Pavardė2013 3 4 7 10 10 3
Vardas2018 Pavardė2018 2 3 4 6 7 3
Vardas202 Pavardė202 3 3 5 8 8 4
Vardas2020 Pavardė2020 3 4 6 9 10 2
Vardas2021 Pavardė2021 3 4 7 8 8 4
Vardas2022 Pavardė2022 2 5 6 7 9 2
Vardas2028 Pavardė2028 3 7 7 8 10 2
Vardas203 Pavardė203 3 3 5 6 7 3
Vardas2031 Pavardė2031 2 2 6 7 9 3
Vardas2032 Pavardė2032 2 4 4 5 6 3
Vardas2036 Pavardė2036 5 5 6 8 9 4
Vardas2038 Pavardė2038 3 4 4 6 7 3
Vardas2040 Pavardė2040 2 3 6 8 10 3
Vardas2041 Pavardė2041 2 6 6 7 10 2
Vardas2045 Pavardė2045 3 4 5 6 8 2
Vardas2046 Pavardė2046 3 4 7 9 10 3
Vardas2047 Pavardė2047 3 4 6 7 8 4
Vardas2058 Pavardė2058 5 7 8 8 10 3
Vardas2062 Pavardė2062 4 4 6 9 10 3
Vardas2065 Pavardė2065 5 7 8 10 10 3
Vardas2066 Pavardė2066 4 4 6 7 8 4
Vardas207 Pavardė207 3 5 5 5 8 2
Vardas2071 Pavardė2071 4 4 6 7 8 4
Vardas2073 Pavardė2073 2 7 7 8 8 2
Vardas2074 Pavardė2074 2 3 5 6 8 4
Vardas2079 Pavardė2079 2 3 4 8 9 3
Vardas2082 Pavardė2082 2 4 5 10 10 2
Vardas2084 Pavardė2084 2 7 8 9 10 4
Vardas2085 Pavardė2085 2 2 3 8 10 4
Vardas2086 Pavardė2086 2 3 4 8 8 4
Vardas2090 Pavardė2090 3 3 4 8 9 4
Vardas2099 Pavardė2099 3 5 6 6 9 2
Vardas210 Pavardė210 5 6 6 8 9 2
Vardas2102 Pavardė2102 2 4 4 4 6 5
Vardas2103 Pavardė2103 2 3 6 7 10 2
Vardas2105 Pavardė2105 2 5 5 7 8 2
Vardas2106 Pavardė2106 3 4 4 7 9 4
Vardas2108 Pavardė2108 4 5 8 9 10 4
Vardas2118 Pavardė2118 2 3 3 3 4 5
Vardas2119 Pavardė2119 2 2 3 8 8 5
Vardas212 Pavardė212 2 6 7 7 8 3
Vardas2120 Pavardė2120 3 4 4 8 10 3
Vardas2122 Pavardė2122 2 6 7 8 10 2
Vardas2124 Pavardė2124 3 4 6 6 9 4
Vardas2126 Pavardė2126 2 4 6 6 6 5
Vardas2135 Pavardė2135 3 5 6 6 7 2
Vardas2136 Pavardė2136 2 3 8 8 10 3
Vardas214 Pavardė214 2 2 5 5 5 2
Vardas2143 Pavardė2143 4 5 6 9 9 4
Vardas2149 Pavardė2149 3 4 5 7 9 3
Vardas2155 Pavardė2155 4 7 8 8 10 2
Vardas2158 Pavardė2158 2 3 5 6 10 4
Vardas216 Pavardė216 2 4 7 10 10 3
Vardas2161 Pavardė2161 3 4 6 8 10 3
Vardas2162 Pavardė2162 2 5 5 7 9 2
Vardas2163 Pavardė2163 3 4 7 9 9 4
Vardas2165 Pavardė2165 2 2 4 4 6 2
Vardas2169 Pavardė2169 3 7 9 9 10 2
Vardas2170 Pavardė2170 5 7 8 8 10 2
Vardas2171 Pavardė2171 2 3 4 7 10 3
Vardas2172 Pavardė2172 3 6 8 9 10 3
Vardas2176 Pavardė2176 3 4 4 8 10 3
Vardas218 Pavardė218 3 6 6 8 9 3
Vardas2181 Pavardė2181 7 8 9 9 10 2
Vardas2185 Pavardė2185 2 6 6 9 10 2
Vardas2186 Pavardė2186 4 6 8 8 10 3
Vardas2189 Pavardė2189 4 4 4 7 8 4
Vardas2197 Pavardė2197 2 3 7 9 10 4
Vardas220 Pavardė220 3 3 6 7 8 2
Vardas2202 Pavardė2202 3 4 6 8 8 3
Vardas2206 Pavardė2206 2 3 3 5 10 3
Vardas2211 Pavardė2211 2 2 4 4 7 4
Vardas2213 Pavardė2213 4 5 7 9 10 4
Vardas2216 Pavardė2216 2 3 7 9 9 2
Vardas2221 Pavardė2221 4 7 9 9 10 3
Vardas2222 Pavardė2222 3 4 4 5 10 4
Vardas2225 Pavardė2225 3 4 4 7 9 2
Vardas2227 Pavardė2227 2 4 7 9 10 4
Vardas2228 Pavardė2228 4 4 6 6 10 3
Vardas2231 Pavardė2231 6 6 8 8 10 2
Vardas2232 Pavardė2232 2 5 6 6 8 4
Vardas2234 Pavardė2234 4 4 6 8 10 3
Vardas2235 Pavardė2235 5 5 7 8 8 3
Vardas2236 Pavardė2236 2 2 3 7 9 2
Vardas2237 Pavardė2237 3 4 8 8 8 2
Vardas2239 Pavardė2239 2 4 4 5 6 2
Vardas2240 Pavardė2240 2 3 4 6 9 5
Vardas2243 Pavardė2243 2 3 4 5 5 4
Vardas2244 Pavardė2244 2 2 4 4 8 3
Vardas2247 Pavardė2247 3 6 6 6 9 4
Vardas2249 Pavardė2249 2 3 5 7 10 2
Vardas225 Pavardė225 2 5 5 8 9 3
Vardas2251 Pavardė2251 2 6 10 10 10 2
Vardas2261 Pavardė2261 2 3 5 9 10 3
Vardas2262 Pavardė2262 2 3 10 10 10 4
Vardas2263 Pavardė2263 4 4 5 9 10 2
Vardas2264 Pavardė2264 2 3 4 5 9 3
Vardas2265 Pavardė2265 3 5 5 6 9 4
Vardas2266 Pavardė2266 4 6 6 7 9 4
Vardas2267 Pavardė2267 2 4 5 6 7 3
Vardas2268 Pavardė2268 3 4 4 7 9 3
Vardas2272 Pavardė2272 2 4 5 6 8 4
Vardas2273 Pavardė2273 2 4 5 7 9 3
Vardas2276 Pavardė2276 6 7 8 9 9 3
Vardas228 Pavardė228 2 3 4 6 8 5
Vardas2284 Pavardė2284 3 4 7 9 9 2
Vardas2285 Pavardė2285 2 2 3 6 8 5
Vardas2287 Pavardė2287 3 3 3 5 5 5
Vardas2290 Pavardė2290 2 3 4 4 5 2
Vardas2292 Pavardė2292 5 8 9 10 10 3
Vardas2299 Pavardė2299 4 6 7 7 8 2
Vardas230 Pavardė230 2 2 2 8 10 4
Vardas2300 Pavardė2300 2 3 4 5 9 2
Vardas2303 Pavardė2303 2 2 4 7 9 3
Vardas2304 Pavardė2304 2 5 6 6 7 4
